start	end	num_kmers	mutationrate	Human	Archaic	posterior_state	viterbi_state
30248000	30250000	0	0.03655	0.9892	0.0108	Human	Human
30250000	30252000	0	0.03655	0.9892	0.0108	Human	Human
30252000	30254000	0	0.03655	0.9892	0.0108	Human	Human
30254000	30256000	0	0.03655	0.9892	0.0108	Human	Human
30256000	30258000	0	0.03655	0.9892	0.0108	Human	Human
30258000	30260000	0	0.03655	0.9892	0.0108	Human	Human
30260000	30262000	0	0.03655	0.9892	0.0108	Human	Human
30262000	30264000	0	0.03655	0.9892	0.0108	Human	Human
30264000	30266000	0	0.03655	0.9892	0.0108	Human	Human
30266000	30268000	0	0.03655	0.9892	0.0108	Human	Human
30268000	30270000	0	0.03655	0.9892	0.0108	Human	Human
30270000	30272000	0	0.03655	0.9892	0.0108	Human	Human
30272000	30274000	0	0.03655	0.9892	0.0108	Human	Human
30274000	30276000	0	0.03655	0.9892	0.0108	Human	Human
30276000	30278000	0	0.03655	0.9892	0.0108	Human	Human
30278000	30280000	0	0.03655	0.9892	0.0108	Human	Human
30280000	30282000	0	0.03655	0.9892	0.0108	Human	Human
30282000	30284000	0	0.03655	0.9892	0.0108	Human	Human
30284000	30286000	0	0.03655	0.9892	0.0108	Human	Human
30286000	30288000	0	0.03655	0.9892	0.0108	Human	Human
30288000	30290000	0	0.03655	0.9892	0.0108	Human	Human
30290000	30292000	0	0.03655	0.9892	0.0108	Human	Human
30292000	30294000	0	0.03655	0.9892	0.0108	Human	Human
30294000	30296000	0	0.03655	0.9892	0.0108	Human	Human
30296000	30298000	0	0.03655	0.9892	0.0108	Human	Human
30298000	30300000	0	0.03655	0.9892	0.0108	Human	Human
30300000	30302000	0	0.03655	0.9892	0.0108	Human	Human
30302000	30304000	0	0.03655	0.9892	0.0108	Human	Human
30304000	30306000	0	0.03655	0.9892	0.0108	Human	Human
30306000	30308000	0	0.03655	0.9892	0.0108	Human	Human
30308000	30310000	0	0.03655	0.9892	0.0108	Human	Human
30310000	30312000	0	0.03655	0.9892	0.0108	Human	Human
30312000	30314000	0	0.03655	0.9892	0.0108	Human	Human
30314000	30316000	0	0.03655	0.9892	0.0108	Human	Human
30316000	30318000	0	0.03655	0.9892	0.0108	Human	Human
30318000	30320000	0	0.03655	0.9892	0.0108	Human	Human
30320000	30322000	0	0.03655	0.9892	0.0108	Human	Human
30322000	30324000	0	0.03655	0.9892	0.0108	Human	Human
30324000	30326000	0	0.03655	0.9892	0.0108	Human	Human
30326000	30328000	0	0.03655	0.9892	0.0108	Human	Human
30328000	30330000	0	0.03655	0.9892	0.0108	Human	Human
30330000	30332000	0	0.03655	0.9892	0.0108	Human	Human
30332000	30334000	0	0.03655	0.9892	0.0108	Human	Human
30334000	30336000	0	0.03655	0.9892	0.0108	Human	Human
30336000	30338000	0	0.03655	0.9892	0.0108	Human	Human
30338000	30340000	0	0.03655	0.9892	0.0108	Human	Human
30340000	30342000	0	0.03655	0.9892	0.0108	Human	Human
30342000	30344000	0	0.03655	0.9892	0.0108	Human	Human
30344000	30346000	0	0.03655	0.9892	0.0108	Human	Human
30346000	30348000	0	0.03655	0.9892	0.0108	Human	Human
30348000	30350000	0	0.03655	0.9892	0.0108	Human	Human
30350000	30352000	0	0.03655	0.9892	0.0108	Human	Human
30352000	30354000	0	0.03655	0.9892	0.0108	Human	Human
30354000	30356000	0	0.03655	0.9892	0.0108	Human	Human
30356000	30358000	0	0.03655	0.9892	0.0108	Human	Human
30358000	30360000	0	0.03655	0.9892	0.0108	Human	Human
30360000	30362000	0	0.03655	0.9892	0.0108	Human	Human
30362000	30364000	0	0.03655	0.9892	0.0108	Human	Human
30364000	30366000	0	0.03655	0.9892	0.0108	Human	Human
30366000	30368000	0	0.03655	0.9892	0.0108	Human	Human
30368000	30370000	0	0.03655	0.9892	0.0108	Human	Human
30370000	30372000	0	0.03655	0.9892	0.0108	Human	Human
30372000	30374000	0	0.03655	0.9892	0.0108	Human	Human
30374000	30376000	0	0.03655	0.9892	0.0108	Human	Human
30376000	30378000	0	0.03655	0.9892	0.0108	Human	Human
30378000	30380000	0	0.03655	0.9892	0.0108	Human	Human
30380000	30382000	0	0.03655	0.9892	0.0108	Human	Human
30382000	30384000	0	0.03655	0.9892	0.0108	Human	Human
30384000	30386000	0	0.03655	0.9892	0.0108	Human	Human
30386000	30388000	0	0.03655	0.9892	0.0108	Human	Human
30388000	30390000	0	0.03655	0.9892	0.0108	Human	Human
30390000	30392000	0	0.03655	0.9892	0.0108	Human	Human
30392000	30394000	0	0.03655	0.9892	0.0108	Human	Human
30394000	30396000	0	0.03655	0.9892	0.0108	Human	Human
30396000	30398000	0	0.03655	0.9892	0.0108	Human	Human
30398000	30400000	0	0.03655	0.9892	0.0108	Human	Human
30400000	30402000	0	0.03655	0.9892	0.0108	Human	Human
30402000	30404000	0	0.03655	0.9892	0.0108	Human	Human
30404000	30406000	0	0.03655	0.9892	0.0108	Human	Human
30406000	30408000	0	0.03655	0.9892	0.0108	Human	Human
30408000	30410000	0	0.03655	0.9892	0.0108	Human	Human
30410000	30412000	0	0.03655	0.9892	0.0108	Human	Human
30412000	30414000	0	0.03655	0.9892	0.0108	Human	Human
30414000	30416000	0	0.03655	0.9892	0.0108	Human	Human
30416000	30418000	0	0.03655	0.9892	0.0108	Human	Human
30418000	30420000	0	0.03655	0.9892	0.0108	Human	Human
30420000	30422000	0	0.03655	0.9892	0.0108	Human	Human
30422000	30424000	0	0.03655	0.9892	0.0108	Human	Human
30424000	30426000	0	0.03655	0.9892	0.0108	Human	Human
30426000	30428000	0	0.03655	0.9892	0.0108	Human	Human
30428000	30430000	0	0.03655	0.9892	0.0108	Human	Human
30430000	30432000	0	0.03655	0.9892	0.0108	Human	Human
30432000	30434000	0	0.03655	0.9892	0.0108	Human	Human
30434000	30436000	0	0.03655	0.9892	0.0108	Human	Human
30436000	30438000	0	0.03655	0.9892	0.0108	Human	Human
30438000	30440000	0	0.03655	0.9892	0.0108	Human	Human
30440000	30442000	0	0.03655	0.9892	0.0108	Human	Human
30442000	30444000	0	0.03655	0.9892	0.0108	Human	Human
30444000	30446000	0	0.03655	0.9892	0.0108	Human	Human
30446000	30448000	0	0.03655	0.9892	0.0108	Human	Human
30448000	30450000	0	0.03655	0.9892	0.0108	Human	Human
30450000	30452000	0	0.03655	0.9892	0.0108	Human	Human
30452000	30454000	0	0.03655	0.9892	0.0108	Human	Human
30454000	30456000	0	0.03655	0.9892	0.0108	Human	Human
30456000	30458000	0	0.03655	0.9892	0.0108	Human	Human
30458000	30460000	0	0.03655	0.9892	0.0108	Human	Human
30460000	30462000	0	0.03655	0.9892	0.0108	Human	Human
30462000	30464000	0	0.03655	0.9892	0.0108	Human	Human
30464000	30466000	0	0.03655	0.9892	0.0108	Human	Human
30466000	30468000	0	0.03655	0.9892	0.0108	Human	Human
30468000	30470000	0	0.03655	0.9892	0.0108	Human	Human
30470000	30472000	0	0.03655	0.9892	0.0108	Human	Human
30472000	30474000	0	0.03655	0.9892	0.0108	Human	Human
30474000	30476000	0	0.03655	0.9892	0.0108	Human	Human
30476000	30478000	0	0.03655	0.9892	0.0108	Human	Human
30478000	30480000	0	0.03655	0.9892	0.0108	Human	Human
30480000	30482000	0	0.03655	0.9892	0.0108	Human	Human
30482000	30484000	0	0.03655	0.9892	0.0108	Human	Human
30484000	30486000	0	0.03655	0.9892	0.0108	Human	Human
30486000	30488000	0	0.03655	0.9892	0.0108	Human	Human
30488000	30490000	0	0.03655	0.9892	0.0108	Human	Human
30490000	30492000	0	0.03655	0.9892	0.0108	Human	Human
30492000	30494000	0	0.03655	0.9892	0.0108	Human	Human
30494000	30496000	0	0.03655	0.9892	0.0108	Human	Human
30496000	30498000	0	0.03655	0.9892	0.0108	Human	Human
30498000	30500000	0	0.03655	0.9892	0.0108	Human	Human
30500000	30502000	0	0.03655	0.9892	0.0108	Human	Human
30502000	30504000	0	0.03655	0.9892	0.0108	Human	Human
30504000	30506000	0	0.03655	0.9892	0.0108	Human	Human
30506000	30508000	0	0.03655	0.9892	0.0108	Human	Human
30508000	30510000	0	0.03655	0.9892	0.0108	Human	Human
30510000	30512000	0	0.03655	0.9892	0.0108	Human	Human
30512000	30514000	0	0.03655	0.9892	0.0108	Human	Human
30514000	30516000	0	0.03655	0.9892	0.0108	Human	Human
30516000	30518000	0	0.03655	0.9892	0.0108	Human	Human
30518000	30520000	0	0.03655	0.9892	0.0108	Human	Human
30520000	30522000	0	0.03655	0.9892	0.0108	Human	Human
30522000	30524000	0	0.03655	0.9892	0.0108	Human	Human
30524000	30526000	0	0.03655	0.9892	0.0108	Human	Human
30526000	30528000	0	0.03655	0.9892	0.0108	Human	Human
30528000	30530000	0	0.03655	0.9892	0.0108	Human	Human
30530000	30532000	0	0.03655	0.9892	0.0108	Human	Human
30532000	30534000	0	0.03655	0.9892	0.0108	Human	Human
30534000	30536000	0	0.03655	0.9892	0.0108	Human	Human
30536000	30538000	0	0.03655	0.9892	0.0108	Human	Human
30538000	30540000	0	0.03655	0.9892	0.0108	Human	Human
30540000	30542000	0	0.03655	0.9892	0.0108	Human	Human
30542000	30544000	0	0.03655	0.9892	0.0108	Human	Human
30544000	30546000	0	0.03655	0.9892	0.0108	Human	Human
30546000	30548000	0	0.03655	0.9892	0.0108	Human	Human
30548000	30550000	0	0.03655	0.9892	0.0108	Human	Human
30550000	30552000	0	0.03655	0.9892	0.0108	Human	Human
30552000	30554000	0	0.03655	0.9892	0.0108	Human	Human
30554000	30556000	0	0.03655	0.9892	0.0108	Human	Human
30556000	30558000	0	0.03655	0.9892	0.0108	Human	Human
30558000	30560000	0	0.03655	0.9892	0.0108	Human	Human
30560000	30562000	0	0.03655	0.9892	0.0108	Human	Human
30562000	30564000	0	0.03655	0.9892	0.0108	Human	Human
30564000	30566000	0	0.03655	0.9892	0.0108	Human	Human
30566000	30568000	0	0.03655	0.9892	0.0108	Human	Human
30568000	30570000	0	0.03655	0.9892	0.0108	Human	Human
30570000	30572000	0	0.03655	0.9892	0.0108	Human	Human
30572000	30574000	0	0.03655	0.9892	0.0108	Human	Human
30574000	30576000	0	0.03655	0.9892	0.0108	Human	Human
30576000	30578000	0	0.03655	0.9892	0.0108	Human	Human
30578000	30580000	0	0.03655	0.9892	0.0108	Human	Human
30580000	30582000	0	0.03655	0.9892	0.0108	Human	Human
30582000	30584000	0	0.03655	0.9892	0.0108	Human	Human
30584000	30586000	0	0.03655	0.9892	0.0108	Human	Human
30586000	30588000	0	0.03655	0.9892	0.0108	Human	Human
30588000	30590000	0	0.03655	0.9892	0.0108	Human	Human
30590000	30592000	0	0.03655	0.9892	0.0108	Human	Human
30592000	30594000	0	0.03655	0.9892	0.0108	Human	Human
30594000	30596000	0	0.03655	0.9892	0.0108	Human	Human
30596000	30598000	0	0.03655	0.9892	0.0108	Human	Human
30598000	30600000	0	0.03655	0.9892	0.0108	Human	Human
30600000	30602000	0	0.03655	0.9892	0.0108	Human	Human
30602000	30604000	0	0.03655	0.9892	0.0108	Human	Human
30604000	30606000	0	0.03655	0.9892	0.0108	Human	Human
30606000	30608000	0	0.03655	0.9892	0.0108	Human	Human
30608000	30610000	0	0.03655	0.9891	0.0109	Human	Human
30610000	30612000	0	0.03655	0.989	0.011	Human	Human
30612000	30614000	0	0.03655	0.9885	0.0115	Human	Human
30614000	30616000	0	0.03655	0.9862	0.0138	Human	Human
30616000	30618000	0	0.03655	0.9763	0.0237	Human	Human
30618000	30620000	0	0.03655	0.9345	0.0655	Human	Human
30620000	30622000	0	0.03655	0.7566	0.2434	Human	Human
30622000	30624000	6	0.03655	0.0	1.0	Archaic	Archaic
30624000	30626000	0	0.03655	0.7566	0.2434	Human	Human
30626000	30628000	0	0.03655	0.9345	0.0655	Human	Human
30628000	30630000	0	0.03655	0.9763	0.0237	Human	Human
30630000	30632000	0	0.03655	0.9862	0.0138	Human	Human
30632000	30634000	0	0.03655	0.9885	0.0115	Human	Human
30634000	30636000	0	0.03655	0.989	0.011	Human	Human
30636000	30638000	0	0.03655	0.9891	0.0109	Human	Human
30638000	30640000	0	0.03655	0.989	0.011	Human	Human
30640000	30642000	0	0.03655	0.9885	0.0115	Human	Human
30642000	30644000	0	0.03655	0.9862	0.0138	Human	Human
30644000	30646000	0	0.03655	0.9763	0.0237	Human	Human
30646000	30648000	0	0.03655	0.9346	0.0654	Human	Human
30648000	30650000	0	0.03655	0.757	0.243	Human	Human
30650000	30652000	2	0.03655	0.002	0.998	Archaic	Archaic
30652000	30654000	0	0.03655	0.757	0.243	Human	Human
30654000	30656000	0	0.03655	0.9346	0.0654	Human	Human
30656000	30658000	0	0.03655	0.9763	0.0237	Human	Human
30658000	30660000	0	0.03655	0.9862	0.0138	Human	Human
30660000	30662000	0	0.03655	0.9885	0.0115	Human	Human
30662000	30664000	0	0.03655	0.989	0.011	Human	Human
30664000	30666000	0	0.03655	0.9891	0.0109	Human	Human
30666000	30668000	0	0.03655	0.9892	0.0108	Human	Human
30668000	30670000	0	0.03655	0.9892	0.0108	Human	Human
30670000	30672000	0	0.03655	0.9892	0.0108	Human	Human
30672000	30674000	0	0.03655	0.9892	0.0108	Human	Human
30674000	30676000	0	0.03655	0.9892	0.0108	Human	Human
30676000	30678000	0	0.03655	0.9892	0.0108	Human	Human
30678000	30680000	0	0.03655	0.9892	0.0108	Human	Human
30680000	30682000	0	0.03655	0.9892	0.0108	Human	Human
30682000	30684000	0	0.03655	0.9892	0.0108	Human	Human
30684000	30686000	0	0.03655	0.9892	0.0108	Human	Human
30686000	30688000	0	0.03655	0.9892	0.0108	Human	Human
30688000	30690000	0	0.03655	0.9892	0.0108	Human	Human
30690000	30692000	0	0.03655	0.9892	0.0108	Human	Human
30692000	30694000	0	0.03655	0.9892	0.0108	Human	Human
30694000	30696000	0	0.03655	0.9892	0.0108	Human	Human
30696000	30698000	0	0.03655	0.9892	0.0108	Human	Human
30698000	30700000	0	0.03655	0.9892	0.0108	Human	Human
30700000	30702000	0	0.03655	0.9892	0.0108	Human	Human
30702000	30704000	0	0.03655	0.9892	0.0108	Human	Human
30704000	30706000	0	0.03655	0.9892	0.0108	Human	Human
30706000	30708000	0	0.03655	0.9892	0.0108	Human	Human
30708000	30710000	0	0.03655	0.9892	0.0108	Human	Human
30710000	30712000	0	0.03655	0.9892	0.0108	Human	Human
30712000	30714000	0	0.03655	0.9892	0.0108	Human	Human
30714000	30716000	0	0.03655	0.9892	0.0108	Human	Human
30716000	30718000	0	0.03655	0.9892	0.0108	Human	Human
30718000	30720000	0	0.03655	0.9892	0.0108	Human	Human
30720000	30722000	0	0.03655	0.9892	0.0108	Human	Human
30722000	30724000	0	0.03655	0.9892	0.0108	Human	Human
30724000	30726000	0	0.03655	0.9892	0.0108	Human	Human
30726000	30728000	0	0.03655	0.9892	0.0108	Human	Human
30728000	30730000	0	0.03655	0.9892	0.0108	Human	Human
30730000	30732000	0	0.03655	0.9892	0.0108	Human	Human
30732000	30734000	0	0.03655	0.9892	0.0108	Human	Human
30734000	30736000	0	0.03655	0.9892	0.0108	Human	Human
30736000	30738000	0	0.03655	0.9892	0.0108	Human	Human
30738000	30740000	0	0.03655	0.9892	0.0108	Human	Human
30740000	30742000	0	0.03655	0.9892	0.0108	Human	Human
30742000	30744000	0	0.03655	0.9892	0.0108	Human	Human
30744000	30746000	0	0.03655	0.9892	0.0108	Human	Human
30746000	30748000	0	0.03655	0.9892	0.0108	Human	Human
30748000	30750000	0	0.03655	0.9892	0.0108	Human	Human
30750000	30752000	0	0.03655	0.9892	0.0108	Human	Human
30752000	30754000	0	0.03655	0.9892	0.0108	Human	Human
30754000	30756000	0	0.03655	0.9892	0.0108	Human	Human
30756000	30758000	0	0.03655	0.9892	0.0108	Human	Human
30758000	30760000	0	0.03655	0.9892	0.0108	Human	Human
30760000	30762000	0	0.03655	0.9892	0.0108	Human	Human
30762000	30764000	0	0.03655	0.9892	0.0108	Human	Human
30764000	30766000	0	0.03655	0.9892	0.0108	Human	Human
30766000	30768000	0	0.03655	0.9892	0.0108	Human	Human
30768000	30770000	0	0.03655	0.9892	0.0108	Human	Human
30770000	30772000	0	0.03655	0.9892	0.0108	Human	Human
30772000	30774000	0	0.03655	0.9892	0.0108	Human	Human
30774000	30776000	0	0.03655	0.9892	0.0108	Human	Human
30776000	30778000	0	0.03655	0.9892	0.0108	Human	Human
30778000	30780000	0	0.03655	0.9892	0.0108	Human	Human
30780000	30782000	0	0.03655	0.9892	0.0108	Human	Human
30782000	30784000	0	0.03655	0.9892	0.0108	Human	Human
30784000	30786000	0	0.03655	0.9892	0.0108	Human	Human
30786000	30788000	0	0.03655	0.9892	0.0108	Human	Human
30788000	30790000	0	0.03655	0.9892	0.0108	Human	Human
30790000	30792000	0	0.03655	0.9892	0.0108	Human	Human
30792000	30794000	0	0.03655	0.9892	0.0108	Human	Human
30794000	30796000	0	0.03655	0.9892	0.0108	Human	Human
30796000	30798000	0	0.03655	0.9892	0.0108	Human	Human
30798000	30800000	0	0.03655	0.9892	0.0108	Human	Human
30800000	30802000	0	0.03655	0.9892	0.0108	Human	Human
30802000	30804000	0	0.03655	0.9892	0.0108	Human	Human
30804000	30806000	0	0.03655	0.9892	0.0108	Human	Human
30806000	30808000	0	0.03655	0.9892	0.0108	Human	Human
30808000	30810000	0	0.03655	0.9892	0.0108	Human	Human
30810000	30812000	0	0.03655	0.9892	0.0108	Human	Human
30812000	30814000	0	0.03655	0.9892	0.0108	Human	Human
30814000	30816000	0	0.03655	0.9892	0.0108	Human	Human
30816000	30818000	0	0.03655	0.9892	0.0108	Human	Human
30818000	30820000	0	0.03655	0.9892	0.0108	Human	Human
30820000	30822000	0	0.03655	0.9892	0.0108	Human	Human
30822000	30824000	0	0.03655	0.9892	0.0108	Human	Human
30824000	30826000	0	0.03655	0.9892	0.0108	Human	Human
30826000	30828000	0	0.03655	0.9892	0.0108	Human	Human
30828000	30830000	0	0.03655	0.9892	0.0108	Human	Human
30830000	30832000	0	0.03655	0.9892	0.0108	Human	Human
30832000	30834000	0	0.03655	0.9892	0.0108	Human	Human
30834000	30836000	0	0.03655	0.9892	0.0108	Human	Human
30836000	30838000	0	0.03655	0.9892	0.0108	Human	Human
30838000	30840000	0	0.03655	0.9892	0.0108	Human	Human
30840000	30842000	0	0.03655	0.9892	0.0108	Human	Human
30842000	30844000	0	0.03655	0.9892	0.0108	Human	Human
30844000	30846000	0	0.03655	0.9892	0.0108	Human	Human
30846000	30848000	0	0.03655	0.9892	0.0108	Human	Human
30848000	30850000	0	0.03655	0.9892	0.0108	Human	Human
30850000	30852000	0	0.03655	0.9892	0.0108	Human	Human
30852000	30854000	0	0.03655	0.9892	0.0108	Human	Human
30854000	30856000	0	0.03655	0.9892	0.0108	Human	Human
30856000	30858000	0	0.03655	0.9892	0.0108	Human	Human
30858000	30860000	0	0.03655	0.9892	0.0108	Human	Human
30860000	30862000	0	0.03655	0.9892	0.0108	Human	Human
30862000	30864000	0	0.03655	0.9892	0.0108	Human	Human
30864000	30866000	0	0.03655	0.9892	0.0108	Human	Human
30866000	30868000	0	0.03655	0.9892	0.0108	Human	Human
30868000	30870000	0	0.03655	0.9892	0.0108	Human	Human
30870000	30872000	0	0.03655	0.9892	0.0108	Human	Human
30872000	30874000	0	0.03655	0.9892	0.0108	Human	Human
30874000	30876000	0	0.03655	0.9892	0.0108	Human	Human
30876000	30878000	0	0.03655	0.9892	0.0108	Human	Human
30878000	30880000	0	0.03655	0.9892	0.0108	Human	Human
30880000	30882000	0	0.03655	0.9892	0.0108	Human	Human
30882000	30884000	0	0.03655	0.9892	0.0108	Human	Human
30884000	30886000	0	0.03655	0.9892	0.0108	Human	Human
30886000	30888000	0	0.03655	0.9892	0.0108	Human	Human
30888000	30890000	0	0.03655	0.9892	0.0108	Human	Human
30890000	30892000	0	0.03655	0.9892	0.0108	Human	Human
30892000	30894000	0	0.03655	0.9892	0.0108	Human	Human
30894000	30896000	0	0.03655	0.9892	0.0108	Human	Human
30896000	30898000	0	0.03655	0.9892	0.0108	Human	Human
30898000	30900000	0	0.03655	0.9892	0.0108	Human	Human
30900000	30902000	0	0.03655	0.9892	0.0108	Human	Human
30902000	30904000	0	0.03655	0.9892	0.0108	Human	Human
30904000	30906000	0	0.03655	0.9892	0.0108	Human	Human
30906000	30908000	0	0.03655	0.9892	0.0108	Human	Human
30908000	30910000	0	0.03655	0.9892	0.0108	Human	Human
30910000	30912000	0	0.03655	0.9892	0.0108	Human	Human
30912000	30914000	0	0.03655	0.9892	0.0108	Human	Human
30914000	30916000	0	0.03655	0.9892	0.0108	Human	Human
30916000	30918000	0	0.03655	0.9892	0.0108	Human	Human
30918000	30920000	0	0.03655	0.9892	0.0108	Human	Human
30920000	30922000	0	0.03655	0.9892	0.0108	Human	Human
30922000	30924000	0	0.03655	0.9892	0.0108	Human	Human
30924000	30926000	0	0.03655	0.9892	0.0108	Human	Human
30926000	30928000	0	0.03655	0.9892	0.0108	Human	Human
30928000	30930000	0	0.03655	0.9892	0.0108	Human	Human
30930000	30932000	0	0.03655	0.9892	0.0108	Human	Human
30932000	30934000	0	0.03655	0.9892	0.0108	Human	Human
30934000	30936000	0	0.03655	0.9892	0.0108	Human	Human
30936000	30938000	0	0.03655	0.9892	0.0108	Human	Human
30938000	30940000	0	0.03655	0.9892	0.0108	Human	Human
30940000	30942000	0	0.03655	0.9892	0.0108	Human	Human
30942000	30944000	0	0.03655	0.9892	0.0108	Human	Human
30944000	30946000	0	0.03655	0.9892	0.0108	Human	Human
30946000	30948000	0	0.03655	0.9892	0.0108	Human	Human
30948000	30950000	0	0.03655	0.9892	0.0108	Human	Human
30950000	30952000	0	0.03655	0.9892	0.0108	Human	Human
30952000	30954000	0	0.03655	0.9892	0.0108	Human	Human
30954000	30956000	0	0.03655	0.9892	0.0108	Human	Human
30956000	30958000	0	0.03655	0.9892	0.0108	Human	Human
30958000	30960000	0	0.03655	0.9892	0.0108	Human	Human
30960000	30962000	0	0.03655	0.9892	0.0108	Human	Human
30962000	30964000	0	0.03655	0.9892	0.0108	Human	Human
30964000	30966000	0	0.03655	0.9892	0.0108	Human	Human
30966000	30968000	0	0.03655	0.9892	0.0108	Human	Human
30968000	30970000	0	0.03655	0.9892	0.0108	Human	Human
30970000	30972000	0	0.03655	0.9892	0.0108	Human	Human
30972000	30974000	0	0.03655	0.9892	0.0108	Human	Human
30974000	30976000	0	0.03655	0.9892	0.0108	Human	Human
30976000	30978000	0	0.03655	0.9892	0.0108	Human	Human
30978000	30980000	0	0.03655	0.9892	0.0108	Human	Human
30980000	30982000	0	0.03655	0.9892	0.0108	Human	Human
30982000	30984000	0	0.03655	0.9892	0.0108	Human	Human
30984000	30986000	0	0.03655	0.9892	0.0108	Human	Human
30986000	30988000	0	0.03655	0.9892	0.0108	Human	Human
30988000	30990000	0	0.03655	0.9892	0.0108	Human	Human
30990000	30992000	0	0.03655	0.9892	0.0108	Human	Human
30992000	30994000	0	0.03655	0.9892	0.0108	Human	Human
30994000	30996000	0	0.03655	0.9893	0.0107	Human	Human
30996000	30998000	0	0.03655	0.9898	0.0102	Human	Human
30998000	31000000	0	0.03655	0.9917	0.0083	Human	Human
31000000	31002000	0	2.43968	1.0	0.0	Human	Human
31002000	31004000	0	2.43968	1.0	0.0	Human	Human
31004000	31006000	0	2.43968	1.0	0.0	Human	Human
31006000	31008000	0	2.43968	1.0	0.0	Human	Human
31008000	31010000	0	2.43968	1.0	0.0	Human	Human
31010000	31012000	0	2.43968	1.0	0.0	Human	Human
31012000	31014000	0	2.43968	1.0	0.0	Human	Human
31014000	31016000	0	2.43968	1.0	0.0	Human	Human
31016000	31018000	0	2.43968	1.0	0.0	Human	Human
31018000	31020000	0	2.43968	1.0	0.0	Human	Human
31020000	31022000	0	2.43968	1.0	0.0	Human	Human
31022000	31024000	0	2.43968	1.0	0.0	Human	Human
31024000	31026000	0	2.43968	1.0	0.0	Human	Human
31026000	31028000	0	2.43968	1.0	0.0	Human	Human
31028000	31030000	0	2.43968	1.0	0.0	Human	Human
31030000	31032000	0	2.43968	1.0	0.0	Human	Human
31032000	31034000	0	2.43968	1.0	0.0	Human	Human
31034000	31036000	0	2.43968	1.0	0.0	Human	Human
31036000	31038000	0	2.43968	1.0	0.0	Human	Human
31038000	31040000	0	2.43968	1.0	0.0	Human	Human
31040000	31042000	0	2.43968	1.0	0.0	Human	Human
31042000	31044000	0	2.43968	1.0	0.0	Human	Human
31044000	31046000	0	2.43968	1.0	0.0	Human	Human
31046000	31048000	0	2.43968	1.0	0.0	Human	Human
31048000	31050000	0	2.43968	1.0	0.0	Human	Human
31050000	31052000	0	2.43968	1.0	0.0	Human	Human
31052000	31054000	0	2.43968	1.0	0.0	Human	Human
31054000	31056000	0	2.43968	1.0	0.0	Human	Human
31056000	31058000	0	2.43968	1.0	0.0	Human	Human
31058000	31060000	0	2.43968	1.0	0.0	Human	Human
31060000	31062000	0	2.43968	1.0	0.0	Human	Human
31062000	31064000	0	2.43968	1.0	0.0	Human	Human
31064000	31066000	0	2.43968	1.0	0.0	Human	Human
31066000	31068000	0	2.43968	1.0	0.0	Human	Human
31068000	31070000	0	2.43968	1.0	0.0	Human	Human
31070000	31072000	0	2.43968	1.0	0.0	Human	Human
31072000	31074000	0	2.43968	1.0	0.0	Human	Human
31074000	31076000	0	2.43968	1.0	0.0	Human	Human
31076000	31078000	0	2.43968	1.0	0.0	Human	Human
31078000	31080000	0	2.43968	1.0	0.0	Human	Human
31080000	31082000	0	2.43968	1.0	0.0	Human	Human
31082000	31084000	0	2.43968	1.0	0.0	Human	Human
31084000	31086000	0	2.43968	1.0	0.0	Human	Human
31086000	31088000	0	2.43968	1.0	0.0	Human	Human
31088000	31090000	0	2.43968	1.0	0.0	Human	Human
31090000	31092000	0	2.43968	1.0	0.0	Human	Human
31092000	31094000	0	2.43968	1.0	0.0	Human	Human
31094000	31096000	0	2.43968	1.0	0.0	Human	Human
31096000	31098000	0	2.43968	1.0	0.0	Human	Human
31098000	31100000	0	2.43968	1.0	0.0	Human	Human
31100000	31102000	0	2.43968	1.0	0.0	Human	Human
31102000	31104000	0	2.43968	1.0	0.0	Human	Human
31104000	31106000	0	2.43968	1.0	0.0	Human	Human
31106000	31108000	0	2.43968	1.0	0.0	Human	Human
31108000	31110000	0	2.43968	1.0	0.0	Human	Human
31110000	31112000	0	2.43968	1.0	0.0	Human	Human
31112000	31114000	0	2.43968	1.0	0.0	Human	Human
31114000	31116000	0	2.43968	1.0	0.0	Human	Human
31116000	31118000	0	2.43968	1.0	0.0	Human	Human
31118000	31120000	0	2.43968	1.0	0.0	Human	Human
31120000	31122000	0	2.43968	1.0	0.0	Human	Human
31122000	31124000	0	2.43968	1.0	0.0	Human	Human
31124000	31126000	0	2.43968	1.0	0.0	Human	Human
31126000	31128000	0	2.43968	1.0	0.0	Human	Human
31128000	31130000	0	2.43968	1.0	0.0	Human	Human
31130000	31132000	0	2.43968	1.0	0.0	Human	Human
31132000	31134000	0	2.43968	1.0	0.0	Human	Human
31134000	31136000	0	2.43968	1.0	0.0	Human	Human
31136000	31138000	0	2.43968	1.0	0.0	Human	Human
31138000	31140000	0	2.43968	1.0	0.0	Human	Human
31140000	31142000	0	2.43968	1.0	0.0	Human	Human
31142000	31144000	0	2.43968	1.0	0.0	Human	Human
31144000	31146000	0	2.43968	1.0	0.0	Human	Human
31146000	31148000	0	2.43968	1.0	0.0	Human	Human
31148000	31150000	0	2.43968	1.0	0.0	Human	Human
31150000	31152000	0	2.43968	1.0	0.0	Human	Human
31152000	31154000	0	2.43968	1.0	0.0	Human	Human
31154000	31156000	0	2.43968	1.0	0.0	Human	Human
31156000	31158000	0	2.43968	1.0	0.0	Human	Human
